,a_exp,a_score,a_star,d_exp,d_score,da_coop,dp_coop,pw_coop,title
1013,1.25,856.2476750000001,2,0.0,0.431,0.0,0.0,0.1111111111111111,Thor
1014,2.75,799.9914000000001,1,0.0,0.0,0.0,0.0,0.6666666666666666,Thor: The Dark World
1015,5.0,1320.12125,1,5.0,291.499,1.0,0.0,0.0,A Thousand Words
1016,0.75,154.29255,0,2.0,215.5572,0.14285714285714285,1.5,0.0,The Three Musketeers
1017,0.0,0.0,0,6.0,280.2661,0.0,4.0,0.0,The Three Stooges
1018,0.0,242.3229,0,0.0,203.0396,0.0,0.0,0.0,The Time Machine
1019,1.0,521.8025333333334,0,0.0,121.1765,0.0,0.0,0.0,The Time Traveler's Wife
1020,0.0,147.18407499999998,0,0.0,966.831,0.0,2.5,0.0,Timeline
1021,0.0,820.40065,0,0.0,854.0869,0.0,0.5,0.25,Tomorrowland
1022,1.5,608.04815,1,3.0,330.1237,0.0,0.0,0.0,Tooth Fairy
1023,2.75,616.8281499999999,0,3.0,326.3503,0.5,0.0,0.0,Total Recall
1024,7.0,1450.0333500000002,2,3.0,1128.6074,0.14285714285714285,0.0,0.0,Tower Heist
1025,3.0,564.377125,1,1.0,25.5499,0.0,0.0,0.0,The Town
1026,4.5,335.40274999999997,0,1.0,4.8973,0.0,0.3333333333333333,0.0,Town & Country
1027,1.3333333333333333,1210.2413333333332,1,3.0,1292.6098,0.6666666666666666,1.5,0.7142857142857143,Toy Story 3
1028,0.25,615.86405,1,4.0,468.6352,0.0,2.0,0.0,Trainwreck
1029,2.5,961.9738500000001,0,1.0,253.9092,0.0,0.0,0.0,Trance
1030,1.0,1867.9549749999999,3,0.0,0.0,0.0,0.0,0.0,Transcendence
1031,0.75,231.54862500000002,0,4.0,882.3444,0.2,0.16666666666666666,0.42857142857142855,Transformers
1032,2.6666666666666665,1065.8355666666666,2,9.0,1499.3779,0.0,3.1666666666666665,2.0,Transformers: Age of Extinction
1033,4.5,1071.91845,2,7.0,1116.0786,1.0,2.1666666666666665,1.0,Transformers: Dark of the Moon
1034,1.25,685.1382000000001,1,5.0,1021.5071,1.0,1.1666666666666667,0.9523809523809523,Transformers: Revenge of the Fallen
1035,2.0,285.7236,0,0.0,0.0,0.0,0.0,0.0,Transporter 2
1036,2.0,432.30975,1,1.0,16.81,0.0,0.0,0.0,The Tree of Life
1037,1.75,451.2613,1,0.0,0.0,0.0,0.0,0.0,Tron Legacy
1038,8.25,1148.4810750000001,2,1.0,69.1108,0.0,0.0,0.0,Tropic Thunder
1039,3.5,772.3639000000001,0,0.0,7.2407,0.0,0.0,0.0,Trust
1040,0.5,1677.2845499999999,2,0.0,0.0,0.0,0.0,0.0,Turbo
1041,0.0,22.076300000000003,0,0.0,86.1193,0.0,0.0,0.0,Turistas
1042,0.25,98.234875,0,6.0,229.9864,0.0,0.0,0.0,Twelve
1043,1.0,234.89317499999999,0,1.0,49.6375,0.0,0.0,0.0,Twilight
1044,2.0,879.4380000000001,1,0.0,14.1245,0.0,0.0,1.5,The Twilight Saga: Breaking Dawn Part 1
1045,3.75,1318.43885,1,0.0,14.1245,0.0,0.0,2.25,The Twilight Saga: Breaking Dawn Part 2
1046,0.0,537.6388999999999,0,0.0,51.161,0.0,0.0,1.0,The Twilight Saga: Eclipse
1047,1.25,386.70322500000003,0,1.0,422.1357,0.0,0.0,0.0,The Twilight Saga: New Moon
1048,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Two Can Play That Game
1049,5.0,790.4540000000001,0,1.0,1.1396,0.0,0.0,0.0,Two for the Money
1050,0.5,42.44935,0,0.0,0.0,0.0,0.0,0.0,Tyler Perry's Madea's Family Reunion
1051,3.6666666666666665,410.88999999999993,0,8.0,563.4959,0.0,0.5,0.5,Tyler Perry's Madea's Witness Protection
1052,2.0,166.2821,0,4.0,287.9865,1.0,0.0,0.0,Tyler Perry's Why Did I Get Married Too?
1053,1.5,407.5372,0,4.0,283.5287,0.0,0.0,1.0,The Ugly Truth
1054,3.0,289.1455,0,1.0,1.7943,0.0,0.0,0.0,Ultraviolet
1055,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Unaccompanied Minors
1056,0.0,818.6385,1,1.0,72.7707,0.0,0.0,0.0,The Unborn
1057,5.5,2249.91895,2,0.0,0.0,0.0,0.0,0.0,Unbreakable
1058,1.0,146.866375,0,0.0,0.0,0.0,0.0,0.0,Unbroken
1059,0.5,75.6002,0,0.0,0.0,0.0,0.0,0.0,Underworld
1060,2.6666666666666665,443.2208666666666,0,0.0,0.0,0.0,0.0,0.8571428571428571,Underworld Awakening
1061,2.0,416.2604,0,0.0,86.0383,0.0,0.0,0.0,Undisputed
1062,6.0,1021.6442999999999,1,0.0,31.8603,0.3333333333333333,0.0,0.0,Unfinished Business
1063,2.25,741.4307500000001,1,4.0,320.6545,0.0,0.0,0.0,An Unfinished Life
1064,0.0,0.0,0,0.0,245.7738,0.0,0.0,0.0,United 93
1065,2.6666666666666665,662.5936666666666,1,1.0,48.5537,0.0,1.0,0.0,Unknown
1066,5.5,917.5178,1,0.0,0.0,0.0,0.0,0.0,Unleashed
1067,3.3333333333333335,681.3301333333334,1,7.0,302.1815,0.6666666666666666,0.0,0.0,Unstoppable
1068,1.0,327.89755,0,2.0,147.344,0.0,0.0,0.0,Untraceable
1069,6.5,640.106875,1,3.0,206.663,0.2,0.0,0.0,Up in the Air
1070,2.25,228.3006,0,3.0,16.454,0.0,0.0,0.0,The Upside of Anger
1071,0.5,102.69045,0,0.0,204.4952,0.0,0.0,0.0,Uptown Girls
1072,2.0,1497.74945,2,0.0,0.0,0.0,0.0,4.0,V for Vendetta
1073,1.5,823.19145,1,0.0,0.0,0.0,0.0,0.0,Vacancy
1074,6.5,1223.062425,2,0.0,0.0,0.0,0.0,0.5,Vacation
1075,5.5,663.697675,0,6.0,681.594,0.23076923076923078,0.0,0.0,Valentine's Day
1076,1.3333333333333333,1189.0314,1,1.0,842.3313,0.0,0.0,0.0,Valkyrie
1077,0.0,282.1885,0,1.0,969.5501,0.0,0.0,0.0,Van Helsing
1078,1.0,834.8737,2,0.0,332.3718,0.2,0.0,0.0,Vanilla Sky
1079,0.5,221.12137500000003,0,0.0,5.6396,0.0,0.0,0.0,Vanity Fair
1080,0.75,604.954225,0,0.0,0.0,0.0,0.0,0.0,Vantage Point
1081,2.0,754.6253,1,8.0,1156.2003,0.0,0.0,0.0,Veronica Guerin
1082,2.0,729.3492,1,2.0,416.0305,0.0,0.0,0.0,Vertical Limit
1083,2.5,338.32925,0,0.0,0.0,0.0,0.0,1.0,A Very Harold & Kumar 3D Christmas
1084,0.5,232.67485,0,2.0,990.5098,0.16666666666666666,1.5,1.5,The Village
1085,1.0,404.93465000000003,1,0.0,0.0,0.0,0.0,0.0,The Virgin Suicides
1086,1.6666666666666667,562.0200333333333,0,0.0,0.0,0.0,0.0,0.0,The Vow
1087,2.5,858.046825,1,2.0,230.2221,0.0,0.0,0.0,W.
1088,0.0,39.733533333333334,0,1.0,0.114,0.0,0.0,0.0,Waiting for Forever
1089,1.5,1101.0428,1,0.0,587.6488,0.0,0.0,0.0,The Walk
1090,2.0,792.0999,1,1.0,5.7908,0.0,0.0,0.0,A Walk Among the Tombstones
1091,0.0,210.95743333333334,0,2.0,65.0797,0.0,0.0,0.25,Walk Hard: The Dewey Cox Story
1092,1.0,404.6287666666667,0,3.0,278.4154,0.0,2.0,1.5,Walk the Line
1093,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,A Walk to Remember
1094,0.6666666666666666,1471.5911333333333,2,0.0,0.0,0.0,0.0,0.0,Walking with Dinosaurs
1095,1.5,649.8873249999999,1,2.0,248.4128,0.16666666666666666,0.0,0.0,Wall Street: Money Never Sleeps
1096,2.75,752.5041000000001,2,0.0,0.0,0.0,0.0,0.0,Wanted
1097,1.0,1277.9443,2,4.0,1068.9649,0.3333333333333333,1.3333333333333333,1.0,War of the Worlds
1098,0.75,221.9967,0,0.0,40.6946,0.0,0.0,0.0,Warm Bodies
1099,0.0,141.9744,0,0.0,108.7622,0.5,0.0,0.0,Warrior
1100,10.5,1529.2819249999998,3,1.0,17.5445,0.0,0.0,0.0,The Watch
1101,1.5,374.832575,0,1.0,347.4116,0.0,0.5,0.0,Watchmen
1102,1.6666666666666667,443.46476666666666,0,0.0,0.0,0.0,0.0,0.0,The Water Diviner
1103,0.6666666666666666,864.844,2,0.0,420.6747,0.0,2.0,0.0,Water for Elephants
1104,4.0,527.659175,0,0.0,0.0,0.0,0.0,0.0,The Way Back
1105,1.5,162.65785,0,0.0,0.0,0.0,0.0,0.0,The Way of the Gun
1106,1.6666666666666667,159.5101,0,0.0,0.0,0.0,0.0,0.0,We Don't Live Here Anymore
1107,5.75,916.42925,1,2.0,1.4289,0.5,0.5,0.5,We Own the Night
1108,6.5,726.75055,1,2.0,159.5283,0.0,0.0,0.0,We're the Millers
1109,3.3333333333333335,652.0891666666668,1,2.0,848.0236,0.0,0.0,0.0,The Weather Man
1110,4.25,866.2307250000001,2,2.0,90.1667,0.3333333333333333,0.0,0.0,Wedding Crashers
1111,1.5,484.15355,0,0.0,0.0,0.0,0.0,0.0,The Wedding Planner
1112,4.5,511.98962500000005,0,0.0,0.0,0.0,0.0,0.0,The Wedding Ringer
1113,3.0,748.4984000000001,1,3.0,139.8155,0.0,0.0,0.0,Welcome Home Roscoe Jenkins
1114,3.25,735.51495,1,0.0,0.0,0.0,0.0,0.0,What Happens in Vegas
1115,0.5,1296.05715,2,1.0,992.5257,0.0,0.0,0.0,What Lies Beneath
1116,3.3333333333333335,622.9563,3,2.0,618.1993,0.3333333333333333,0.0,0.0,What Planet Are You From?
1117,6.25,1344.1846249999999,2,1.0,10.4795,0.0,0.0,0.0,What to Expect When You're Expecting
1118,3.25,569.66235,2,1.0,122.4375,0.0,0.0,0.0,What Women Want
1119,3.5,527.0799,1,0.0,0.0,0.0,0.0,0.0,What's Your Number?
1120,2.0,180.3252,0,1.0,566.5565,0.0,0.0,0.0,When a Stranger Calls
1121,2.0,670.988,0,1.0,90.8758,0.0,0.0,0.0,When the Game Stands Tall
1122,0.0,220.890425,0,0.0,70.9536,0.0,0.0,0.0,Where the Wild Things Are
1123,1.0,358.3763,0,0.0,0.0,0.0,0.0,0.0,Whip It
1124,0.5,135.5967,0,0.0,0.0,0.0,0.0,0.0,Whiplash
1125,2.0,376.4359,0,3.0,422.0047,2.0,1.5,0.5,White Chicks
1126,4.75,912.0769,0,4.0,454.1997,0.0,0.5,0.16666666666666666,White House Down
1127,1.0,762.5361,0,0.0,270.0717,0.0,0.3333333333333333,0.3333333333333333,Whiteout
1128,3.0,1680.1125,1,0.0,70.5688,0.0,0.0,0.0,The Wicker Man
1129,2.5,825.4329,0,0.0,7.6517,0.0,0.0,0.0,William Shakespeare's The Merchant of Venice
1130,2.3333333333333335,821.4908333333333,1,0.0,5.2605,0.0,0.0,1.0,Wimbledon
1131,0.5,223.49995,0,1.0,147.68,0.0,0.0,0.0,Win a Date with Tad Hamilton!
1132,0.0,0.0,0,1.0,0.0406,0.0,0.0,0.0,Winter's Bone
1133,0.5,473.438225,0,0.0,0.0,0.0,0.0,0.5,Winter's Tale
1134,3.0,833.0906500000001,1,3.0,286.8107,0.0,0.0,0.0,Without a Paddle
1135,3.0,989.6995,2,4.0,647.3247,0.6666666666666666,0.25,0.0,The Wolf of Wall Street
1136,0.0,983.0663999999999,2,1.0,426.5408,0.0,0.0,0.0,The Wolfman
1137,3.0,1540.2941,1,0.0,318.7507,0.0,0.0,0.0,The Wolverine
1138,4.0,405.26817500000004,1,1.0,427.0824,0.0,0.0,0.0,Wonder Boys
1139,1.75,596.78975,0,0.0,0.0,0.0,0.0,0.0,The Words
1140,3.3333333333333335,716.6990333333333,1,4.0,164.2564,0.0,0.0,0.0,World Trade Center
1141,1.0,616.2078,0,2.0,333.103,0.0,0.0,0.0,World War Z
1142,3.0,483.57710000000003,0,3.0,82.9782,0.8,2.0,2.5,The World's End
1143,10.0,1858.4741,1,2.0,408.3623,0.0,0.0,0.0,The World's Fastest Indian
1144,1.0,830.383825,1,0.0,46.7488,0.0,0.0,0.0,Wrath of the Titans
1145,0.0,586.4538,0,0.0,0.0,0.0,0.0,0.0,Wreck-It Ralph
1146,2.5,431.73525000000006,0,1.0,19.1706,0.0,0.0,0.0,The Wrestler
1147,0.75,248.57302499999997,0,0.0,62.8342,0.125,0.16666666666666666,0.0,X-Men
1148,4.0,784.0026750000001,1,4.0,670.0615,0.4,0.5,0.5,X-Men: Days of Future Past
1149,0.75,383.96462499999996,0,0.0,51.7919,0.0,0.0,0.0,X-Men: First Class
1150,5.25,1251.484875,1,3.0,978.402,0.0,0.0,0.0,X-Men: The Last Stand
1151,2.75,618.126525,1,2.0,315.5644,1.0,1.1666666666666667,0.21428571428571427,X2: X-Men United
1152,2.5,1753.5103000000001,1,1.0,220.8729,0.0,0.25,0.0,XXX
1153,2.3333333333333335,166.87836666666666,0,0.0,0.0,0.0,0.0,0.0,The Yards
1154,2.5,551.6746999999999,1,4.0,302.7744,0.0,0.0,0.0,Year One
1155,5.0,954.1570000000002,1,3.0,295.9598,0.0,0.0,0.0,Yes Man
1156,2.3333333333333335,422.4021666666667,0,2.0,158.6121,0.0,0.0,0.0,You Again
1157,8.666666666666666,1392.8917333333331,2,5.0,499.1387,1.3333333333333333,2.0,0.6,You Don't Mess with the Zohan
1158,0.25,682.482825,1,2.0,136.7546,0.2,0.0,0.0,You Will Meet a Tall Dark Stranger
1159,5.5,828.845525,1,1.0,0.5017,0.0,0.0,0.0,"You, Me and Dupree"
1160,6.5,434.2972,0,5.0,299.6104,0.0,0.2,0.6,Young Adult
1161,2.0,524.30615,0,0.0,0.0,0.0,0.0,0.0,The Young Victoria
1162,3.75,1138.09625,2,1.0,105.8308,0.5,0.0,0.0,Your Highness
1163,3.5,897.5836999999999,0,3.0,569.4512,0.0,0.0,0.0,"Yours, Mine and Ours"
1164,2.5,409.88945,0,0.0,20.8947,0.0,0.0,0.0,Youth in Revolt
1165,3.5,1086.88325,1,5.0,187.9425,0.0,0.0,0.0,Zack and Miri Make a Porno
1166,0.3333333333333333,496.2663333333333,1,1.0,343.663,0.0,0.0,0.0,Zathura
1167,1.75,316.6942,0,1.0,52.4205,0.0,0.6666666666666666,0.6666666666666666,Zero Dark Thirty
1168,1.75,659.254275,1,3.0,297.9108,0.0,1.5,0.0,Zodiac
1169,3.75,390.66175,0,0.0,0.0,0.0,0.0,0.0,Zombieland
1170,4.0,790.98825,0,1.0,215.0829,0.0,0.5,0.4,Zookeeper
1171,4.5,539.3400750000001,1,2.0,161.4985,0.0,0.0,0.0,Zoolander
1172,0.5,274.20827499999996,0,0.0,0.0,0.0,0.0,0.0,
1173,3.25,626.26955,0,1.0,4.4822,0.2222222222222222,0.0,0.0,12 Years a Slave
1174,3.0,2049.7532,1,1.0,298.0079,0.0,0.0,0.0,127 Hours
1175,1.0,428.2211333333333,1,0.0,4.3057,0.0,0.0,0.0,13 Going on 30
1176,0.5,2268.3710499999997,1,0.0,48.6581,0.0,1.0,0.0,1408
